peak_index,time_ms,peak_voltage_mV,prominence_mV,pass_p8_h-30,pass_p8_h-20,pass_p8_h-10,pass_p10_h-30,pass_p10_h-20,pass_p10_h-10,pass_p12_h-30,pass_p12_h-20,pass_p12_h-10,pass_p15_h-30,pass_p15_h-20,pass_p15_h-10,pass_primary,pass_strict_height,event_class,group,cell_id,abf_path,sweep_index,current_pA,onset_ms,offset_ms,inside_stimulus_window,inside_steady_window
7825,782.5000000000001,-16.998291015625,30.8837890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
7920,792.0,-17.303466796875,30.517578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8023,802.3000000000001,-17.303466796875,30.303955078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8126,812.6,-16.876220703125,55.633544921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8227,822.6999999999999,-16.90673828125,30.8837890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8334,833.4,-17.76123046875,30.029296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8439,843.9000000000001,-17.333984375,30.303955078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8544,854.4000000000001,-16.9677734375,31.494140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8650,865.0,-17.486572265625,30.45654296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8751,875.1,-17.730712890625,30.059814453125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8851,885.1,-17.120361328125,30.70068359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
8957,895.7,-17.181396484375,30.3955078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9063,906.3,-17.333984375,30.242919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9164,916.4,-17.02880859375,31.1279296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9268,926.8000000000001,-17.51708984375,30.21240234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9374,937.4,-17.822265625,29.937744140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9481,948.1,-17.4560546875,30.57861328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9584,958.4,-17.486572265625,30.57861328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9690,969.0000000000001,-17.181396484375,30.94482421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9796,979.6,-17.2119140625,30.70068359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
9902,990.2,-17.303466796875,31.036376953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10013,1001.3000000000001,-17.9443359375,30.120849609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10124,1012.4,-17.4560546875,30.8837890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10229,1022.9000000000001,-17.76123046875,30.364990234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10335,1033.5,-17.486572265625,30.70068359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10445,1044.5,-17.242431640625,31.005859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10555,1055.5,-17.51708984375,30.487060546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10668,1066.8,-17.913818359375,30.1513671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10781,1078.1000000000001,-17.27294921875,30.792236328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
10893,1089.3000000000002,-17.425537109375,30.70068359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
11002,1100.2,-18.035888671875,30.059814453125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
11107,1110.7,-17.08984375,31.43310546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
11214,1121.3999999999999,-17.425537109375,30.57861328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,1,1
11318,1131.8000000000002,-20.08056640625,27.77099609375,1,0,0,1,0,0,1,0,0,1,0,0,0,0,relaxed_only,WT,WT_16,/root/neurothermo/WT/cc_16.abf,12,600.0,131.20000000000002,1131.2,0,0
4273,427.3,-28.961181640625,50.140380859375,1,0,0,1,0,0,1,0,0,1,0,0,0,0,relaxed_only,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,7,350.0,131.20000000000002,1131.2,1,0
10485,1048.5,-19.04296875,59.661865234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,8,400.0,131.20000000000002,1131.2,1,1
10505,1050.5,-19.04296875,59.661865234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,8,400.0,131.20000000000002,1131.2,1,1
10030,1003.0000000000001,-11.1083984375,68.572998046875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,9,450.0,131.20000000000002,1131.2,1,1
1672,167.20000000000002,16.29638671875,35.369873046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,0
5966,596.6,26.4892578125,103.82080078125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,0
6407,640.7,23.162841796875,41.656494140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
6794,679.4,21.881103515625,40.252685546875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
7359,735.9,24.749755859375,43.426513671875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
7733,773.3,22.491455078125,41.1376953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
8176,817.6,22.613525390625,41.015625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
8576,857.6,22.76611328125,41.1376953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
9046,904.6,24.90234375,43.9453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
9502,950.2,23.49853515625,42.144775390625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
9925,992.5,23.223876953125,41.839599609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
10270,1027.0000000000002,22.003173828125,40.130615234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
10745,1074.5,23.773193359375,42.66357421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
11168,1116.8,23.37646484375,42.05322265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,10,500.0,131.20000000000002,1131.2,1,1
1601,160.10000000000002,21.759033203125,34.088134765625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
3939,393.90000000000003,31.829833984375,107.177734375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
4165,416.50000000000006,27.740478515625,38.57421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
4413,441.3,28.411865234375,39.1845703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
4672,467.2,28.289794921875,38.787841796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
4954,495.40000000000003,29.11376953125,39.703369140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
5220,522.0,28.62548828125,39.12353515625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
5469,546.9000000000001,28.99169921875,39.520263671875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
5715,571.5,27.64892578125,37.689208984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
5968,596.8,28.38134765625,38.604736328125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,0
6218,621.8000000000001,28.6865234375,39.154052734375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
6501,650.1,29.052734375,39.4287109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
6792,679.2,29.6630859375,40.496826171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
7040,704.0000000000001,28.045654296875,38.63525390625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
7312,731.2,29.083251953125,39.703369140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
7614,761.4000000000001,29.1748046875,39.85595703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
7863,786.3,28.74755859375,39.031982421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
8141,814.1,28.99169921875,39.55078125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
8420,842.0000000000001,28.778076171875,39.276123046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
8674,867.4000000000001,28.1982421875,38.57421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
8936,893.6,29.052734375,39.48974609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
9223,922.3,28.961181640625,38.87939453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
9512,951.2,29.510498046875,40.58837890625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
9764,976.4000000000001,28.167724609375,38.87939453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
10054,1005.4000000000001,28.900146484375,39.337158203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
10311,1031.1000000000001,28.9306640625,39.215087890625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
10579,1057.9,29.144287109375,39.97802734375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
10863,1086.3,29.083251953125,39.276123046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
11140,1114.0,28.594970703125,39.0625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,11,550.0,131.20000000000002,1131.2,1,1
1519,151.9,22.735595703125,32.196044921875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
1684,168.40000000000003,27.130126953125,37.750244140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
1889,188.9,27.374267578125,37.384033203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
2138,213.8,28.38134765625,37.933349609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
2398,239.8,29.571533203125,38.63525390625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
2616,261.6,28.564453125,37.04833984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
2823,282.3,28.74755859375,36.9873046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
3062,306.20000000000005,30.57861328125,38.87939453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
3291,329.1,30.2734375,38.299560546875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
3516,351.6,30.09033203125,38.0859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
3712,371.20000000000005,29.510498046875,36.80419921875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
3922,392.2,30.029296875,37.261962890625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
4134,413.40000000000003,30.548095703125,37.90283203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
4343,434.3,30.33447265625,37.109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
4541,454.1,30.57861328125,37.445068359375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
4758,475.8,31.005859375,37.750244140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
4953,495.3,31.005859375,37.567138671875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
5162,516.2,31.005859375,37.567138671875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
5366,536.6,30.731201171875,36.9873046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
5594,559.4,31.524658203125,38.543701171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
5807,580.7,31.219482421875,37.65869140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
5987,598.7,30.426025390625,36.2548828125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,0
6189,618.9,31.55517578125,37.384033203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
6398,639.8000000000001,31.646728515625,37.841796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
6595,659.5000000000001,30.8837890625,36.68212890625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
6790,679.0,30.975341796875,36.92626953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
6997,699.7,31.463623046875,37.53662109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
7185,718.5,31.1279296875,36.19384765625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
7406,740.6,32.5927734375,39.36767578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
7615,761.5000000000001,31.06689453125,37.078857421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
7833,783.3,31.524658203125,37.65869140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
8055,805.5,32.04345703125,38.665771484375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
8273,827.3000000000001,31.25,37.41455078125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
8500,850.0000000000001,31.55517578125,38.299560546875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
8721,872.1,31.646728515625,38.39111328125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
8933,893.3000000000001,31.55517578125,38.177490234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
9133,913.3,31.219482421875,36.956787109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
9351,935.1,31.768798828125,37.811279296875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,SCA3,SCA3_01,/root/neurothermo/SCA3/cc_01.abf,12,600.0,131.20000000000002,1131.2,1,1
